word,label,polarity,count,pos_score,neg_score
금리인상/NNG;시작하/VVX,1,0.26029428694059953,1,0.13461065755662208,0.07372786676923061
부동산가격상승/NNG;따른/VV,1,0.2602609466866368,1,0.1789223602335778,0.11225471177289277
물가/NNG;따른/VV,1,0.26025890839924815,1,0.17274191081368767,0.1068827891035121
물가상승/NNG;이끌/VV,1,0.2602408513264549,1,0.17560532873455867,0.10937703238041359
물가상승률/NNG;하회하/VVX,1,0.2602253946143185,1,0.17808341856795737,0.11153567661764942
물가/NNG;상승할/VVX,1,0.26019029156482754,1,0.17587010732025496,0.10962162598562614
선물시장/NNG;반영된/VVX,1,0.26018813844217115,1,0.13679803448566819,0.07565459419827257
기준금리/NNG;유지될/VVX,1,0.2601034981541228,1,0.14617421300313171,0.08382703698201402
금리인상/NNG;가능성/NNG;높였/VV,1,0.26007539122121837,1,0.14518206671225295,0.08297140792563497
금리인상/NNG;피할/VV,1,0.26005190748523965,1,0.1419978890166331,0.08020855319295633
정책금리/NNG;인상하/VVX;않/VX,1,0.2598988198902237,1,0.1395176154928186,0.07808902008883097
동결/NNG;스탠스/NNG;유지할/VVX,1,0.25989747971411825,1,0.18531494058283735,0.11791935357508686
기준금리/NNG;인하해/VVX,1,0.2597413488215947,1,0.13744430358898999,0.07632365670876469
기준금리동결/NNG;전망했/VVX,1,0.2597292037047676,1,0.14216385847083557,0.08043211389037751
만장일치/NNG;기준금리/NNG;동결하/VVX,1,0.25966532212525006,1,0.1470583905855973,0.08470592806556318
금리/NNG;인상할/VVX;예상했/VVX,1,0.25960185541846115,1,0.13142590062534285,0.07112082794744291
경기후퇴/NNG;제한하/VVX,1,0.2594859624450303,1,0.15892464876104986,0.09507689153862892
재정적자감축/NNG;위한/VV,1,0.2594679275407077,1,0.1734757165567678,0.10774414404412123
물가상승압력/NNG;커지/VV,1,0.25938341363564765,1,0.1920553374212398,0.12393803257971772
금리/NNG;내리/VV;않/VX,1,0.25931270332863043,1,0.12862689460598373,0.06875196816728785
금리/NNG;내리/VV,1,0.2592746067403062,3,0.12949445115574246,0.06951587342097859
금리인상/NNG;가능할/VVX,1,0.25922089976773277,1,0.1490974990116162,0.08659272651457732
금리인상/NNG;단행됐/VVX,1,0.25919702993431937,1,0.13243015443474218,0.07208938919517731
투자/NNG;늘어나/VV,1,0.25915102496691134,1,0.27899370493850156,0.19969587602805677
기준금리/NNG;인상됐/VVX,1,0.2591423951082945,1,0.12520266764975238,0.06580998797265415
적자/NNG;줄어들/VV,1,0.25912891379855085,1,0.2112206877565787,0.1407010882635305
금리/NNG;인하한/VAX;이/VV,1,0.2591257058114176,1,0.1422537681147796,0.08065866024584793
무역수지/NNG;흑자/NNG;기록하/VVX,1,0.25911062316737987,1,0.24050079245452033,0.1661992283817107
경기/NNG;회복세/NNG;지속하/VVX,1,0.2590874083724479,1,0.2579552319042662,0.18140447637993978
건전화/NNG;위한/VV,1,0.259072043717802,1,0.18290569531202208,0.11606651566585659
기준금리/NNG;올라갈/VV,1,0.2590365877592813,1,0.13209096628979633,0.07183163782572324
출구전략/NNG;나서/VV,1,0.25890444000910784,1,0.13713677858705814,0.07625681388313756
금리인상/NNG;배제하/VVX,1,0.25885186844749675,1,0.13688784495314726,0.07605261939051045
인플레이션리스크/NNG;남/VV,1,0.2587841706088354,1,0.17397154064307174,0.10836933708500084
인플레이션압력/NNG;가중시/VVX,1,0.25875769933287396,1,0.17524611971648463,0.10948705837635507
금리/NNG;올린/VV,1,0.2587344619820795,1,0.12512998075537266,0.06583877063070533
물가/NNG;될/VV,1,0.2587334690305676,1,0.17111159055322622,0.10589247311798548
소비증가/NNG;이어지/VV,1,0.25861430815389364,1,0.26348724727211603,0.1864050724254245
금리/NNG;인상할/VVX;전망했/VVX,1,0.25854291850854594,1,0.13105038981709485,0.07104047079504616
물가상승/NNG;작용하/VVX,1,0.258499999804066,1,0.18099970533319712,0.11457389163724771
금리/NNG;동결됐/VVX,1,0.2584218100704827,1,0.13453689053651258,0.07410695359459116
유동성/NNG;나타내/VV,1,0.25840208513017293,1,0.19126363098006105,0.12354714329443935
금리인상/NNG;단행하/VVX;쉽/VA;않/VX,1,0.2583895797662883,1,0.1413253549569609,0.08003061668394013
물가/NNG;낮/VA;유지하/VVX,1,0.25830267362143355,1,0.2006162635966843,0.13172897699011485
금리/NNG;높이/VV,1,0.2582960041619231,1,0.1299895596086915,0.07017333897352311
물가/NNG;상승세/NNG;지속될/VVX,1,0.2581897585750941,1,0.18646819227651446,0.11943141572735044
금리인상/NNG;시사하/VVX;않/VX,1,0.2580867173927821,1,0.1367442711836579,0.07611083854221255
투자/NNG;이어지/VV,1,0.25805350758581547,1,0.24337604622795941,0.16908886792595126
성장/NNG;했/VV,1,0.2580105954855181,1,0.23691532062297896,0.16347125720630928
금리동결/NNG;주장했/VVX,1,0.25798471780289844,1,0.14245611075091527,0.08111578016908975
금리/NNG;인상해/VVX;한다/VX,1,0.2579678714677587,1,0.13266814138354643,0.07258500874711837
적자/NNG;줄/VV,1,0.25791819346383793,1,0.2164265035993008,0.14563728321284258
금리인상/NNG;계속될/VVX,1,0.25789735807321845,1,0.13773648069816544,0.0770214841283448
금리인상/NNG;나/VV,1,0.25772271946483727,1,0.1306866029409264,0.07091414207357687
기준금리/NNG;인하함/VVX,1,0.2576719963432901,1,0.13538112941794692,0.07502111648286915
인플레이션압력/NNG;완화됐/VVX,1,0.25765677079611904,1,0.1670995412013732,0.1026942582529428
자산/NNG;늘리/VV,1,0.2576200512521689,1,0.14949877828433716,0.08734961068582131
금리/NNG;동결된/VVX,1,0.2574948118354623,1,0.12779889318102636,0.06844749896885266
인플레이션/NNG;우려할/VVX,1,0.25748517055449294,1,0.16643696945849235,0.10216342791415893
성장/NNG;따른/VV,1,0.2574781814934586,1,0.2044515457222949,0.13533534678627693
동결/NNG;될/VV,1,0.25747070468131117,1,0.15120376215478512,0.08887538239163088
기준금리/NNG;인상한/VVX,1,0.2573603509828357,1,0.12389579487358116,0.06507208277350016
유동성/NNG;넘쳐나/VV,1,0.25735151101886466,1,0.1625944111889493,0.09884673061317638
금리/NNG;올려/VV,1,0.25731460353137314,1,0.12272766315163702,0.0640628656553203
금리인상/NNG;예상됨/VVX,1,0.2572640851779513,1,0.1369742631608493,0.07650876306837474
유동성/NNG;풀리/VV,1,0.25724395566936886,1,0.1590533031073961,0.09578500015348343
증가세/NNG;둔화되/VVX,1,0.2572436764445243,4,0.32311931873352123,0.23898802930563964
금리인상/NNG;전망했/VVX,1,0.257180876679709,1,0.13555122144254914,0.07528654987974875
금리인상/NNG;재개할/VVX,1,0.25715701958555526,1,0.13569325489259,0.07541622426166464
소비자물가/NNG;하락하/VVX,1,0.25707444302109894,1,0.17653864043695114,0.11109548540438248
금리인상/NNG;시도할/VVX,1,0.2570526150439587,1,0.13950645455916047,0.0787702995823758
부동산가격/NNG;상승하/VVX,1,0.25704723441044197,1,0.17985750378402643,0.11400089205713035
기준금리인상/NNG;단행하/VVX,1,0.25701109561353297,1,0.12803475677668993,0.06876430977176394
금리인상/NNG;주장하/VVX,1,0.25699955425665744,2,0.135304143211943,0.07511405137737491
자산가격상승/NNG;따른/VV,1,0.25695123410188625,1,0.20063373410673485,0.1321702773982439
기준금리/NNG;만장일치/NNG;동결했/VVX,1,0.25692875837862683,1,0.14037375344891792,0.07955774700663099
유동성/NNG;문제/NNG;해결하/VVX,1,0.2568840078997834,1,0.1606537988320912,0.09727848777290392
금리/NNG;올릴/VV;필요/NNG;없/VA,1,0.256879416629602,1,0.13065377553138377,0.07108164504181412
물가상승/NNG;주도했/VVX,1,0.25685559472410957,1,0.18075448449797962,0.11483996937851171
기준금리/NNG;동결된/VVX,1,0.2568299117817405,1,0.1292227897847993,0.0698434455054315
동결/NNG;점쳤/VV,1,0.25681132182592603,1,0.13747041620050118,0.07705079650167185
금리/NNG;낮추/VV,1,0.25672310870211157,2,0.13733362105832916,0.0769525517227715
금리인상/NNG;서두르/VV,1,0.25666448760223237,2,0.1377130144742514,0.07729806650583908
금리/NNG;높여/VV,1,0.25666111668256897,1,0.12906840034437422,0.06974757654328308
