word,label,polarity,ratio,count,intensity,pos_score,neg_score
침체/NNG;위험/NNG,1,0.8049155218251988,8.826153330469543,440,8.826153330469543,86.74163807415202,9.827796416668127
경기/NNG;침체/NNG;위험/NNG,1,0.8043917753876425,8.802686286290934,253,8.802686286290934,85.87305244088647,9.755323505578387
불안/NNG;공포/NNG,1,0.8036615485486113,8.770154166172953,38,8.770154166172953,89.7938910772101,10.238576127150752
급락/NNG;불안/NNG,1,0.8035958892659788,8.767239543551696,159,8.767239543551696,86.413196609526,9.8563745384467
침체/NNG;벗어나/VV;회복/NNG,1,0.8034717811851515,8.761735207427684,33,8.761735207427684,90.02847644075905,10.27518799751426
변동성/NNG;불안/NNG,1,0.803417794314293,8.759342725097937,87,8.759342725097937,87.18520720618984,9.953396041506645
침체/NNG;악재/NNG,1,0.8027392261865023,8.729371292583938,45,8.729371292583938,85.83119255482002,9.832459827632507
불안/NNG;우려/NNG,1,0.8018150315591803,8.688845804048121,1251,8.688845804048121,91.52803645611911,10.533969473077347
경기/NNG;침체/NNG;아니/VCN,1,0.8011879606227383,8.661540642001366,122,8.661540642001366,83.3396020462776,9.621798879768445
경제/NNG;침체/NNG;늪/NNG,1,0.8009239085607933,8.65008882280888,37,8.65008882280888,87.08151585815656,10.067123892246833
위기/NNG;경기/NNG;침체/NNG,1,0.8008236832043883,8.645749167002466,61,8.645749167002466,84.97754047577465,9.828823255722197
경기/NNG;침체/NNG;경고/NNG,1,0.8005084077418081,8.63212353901283,27,8.63212353901283,85.57039221300536,9.913017558920524
금융위기/NNG;침체/NNG,1,0.8002031033716975,8.618965487037565,86,8.618965487037565,86.77859091967086,10.06833024800725
침체/NNG;충격/NNG,1,0.7998051468440561,8.601868137911225,33,8.601868137911225,84.47127571713985,9.82010818613314
경기/NNG;침체/NNG;가속/NNG,1,0.7996708899191753,8.5961137737385,206,8.5961137737385,83.04485923393052,9.660744543381472
글로벌/NNG;침체/NNG,1,0.7994158987262189,8.58520362774322,102,8.58520362774322,82.69914512865878,9.632752898418762
침체/NNG;없/VA,1,0.799207443394699,8.576303023012397,121,8.576303023012397,85.44878755440314,9.963359191614659
경제/NNG;최악/NNG,1,0.7986823140573354,8.553954165975044,249,8.553954165975044,88.55741345830377,10.352804298456201
침체/NNG;이어지/VV;않/VX,1,0.7984914934367859,8.545858848147354,55,8.545858848147354,84.41476603471624,9.877856343603945
경기/NNG;침체/NNG;악재/NNG,1,0.7981437509227235,8.531141621656584,31,8.531141621656584,85.42583909394156,10.013412375793324
침체/NNG;심하/VA,1,0.7976501044365217,8.510327135172856,54,8.510327135172856,81.50422851880958,9.577097005114613
경제/NNG;침체/NNG;늪/NNG;빠지/VV,1,0.7976497065643008,8.5103104461734,29,8.5103104461734,87.11331482655469,10.236208817238222
침체/NNG;조짐/NNG,1,0.7975161806431492,8.504695965659344,70,8.504695965659344,83.35978753401054,9.801618761047374
금융시장/NNG;침체/NNG,1,0.7971420106713913,8.488998257530449,40,8.488998257530449,82.56453554219132,9.726063433803828
침체/NNG;위협/NNG,1,0.7971347832287552,8.488695552185362,35,8.488695552185362,82.5616833689693,9.726074266818806
침체/NNG;넘/VV,1,0.7969753509587623,8.4820229829502,29,8.4820229829502,81.22443610245963,9.57606885358949
일본식/NNG;장기/NNG;침체/NNG,1,0.7969742566513366,8.48197724697146,25,8.48197724697146,84.52725673547062,9.965513261150466
경기/NNG;침체/NNG;심하/VA,1,0.7965152659116931,8.462820038305358,35,8.462820038305358,83.07204921036387,9.816119075480032
침체/NNG;많/VA,1,0.796133396084464,8.446940571176448,30,8.446940571176448,81.90033314722817,9.695857625268163
경기/NNG;침체/NNG;회복/NNG,1,0.7960179109801454,8.442148850301821,88,8.442148850301821,88.248284050004,10.453296383994577
