word,label,polarity,ratio,count,intensity,pos_score,neg_score
인상/NNG;인플레이션/NNG;통제/NNG,1,0.22728600662367543,1.701280437136859,22,1.701280437136859,15.573229087962051,9.153828344826413
국제/NNG;압력/NNG,1,0.22723031914394404,1.701090967346532,32,1.701090967346532,19.593899953115915,11.518431600209897
원자재/NNG;급등/NNG,1,0.22711937637398788,1.7007135269869431,72,1.7007135269869431,14.900777856431386,8.761486058636955
fed/NNG;금리/NNG;인상/NNG;아니/VCN,1,0.22706686898096942,1.7005349480477012,72,1.7005349480477012,17.41651534248234,10.241786187621353
자본/NNG;수지/NNG;흑자/NNG;환율/NNG;하락/NNG,1,0.22697856602744793,1.7002346901060355,25,1.7002346901060355,30.062223894589522,17.681220168913672
유가/NNG;충격/NNG,1,0.2268643402147878,1.699846314536301,111,1.699846314536301,16.269311878824077,9.571048711696129
콜/NNG;금리/NNG;인상/NNG;않/VX,1,0.22671074585902692,1.6993243069195643,86,1.6993243069195643,16.844506419007722,9.912473063804082
글로벌/NNG;원자재/NNG;가격/NNG;상승/NNG,1,0.226690629651206,1.699255947906006,44,1.699255947906006,15.433054334053109,9.082242350289413
인플레이션/NNG;자산/NNG;가격/NNG;급등/NNG,1,0.22663157125634026,1.699055294033662,26,1.699055294033662,15.386004630399004,9.055623253950541
자산/NNG;거품/NNG;위험/NNG,1,0.22657329019301833,1.698857313264084,72,1.698857313264084,15.923361632756512,9.372983539248688
수입/NNG;수출/NNG;증가/NNG,1,0.22638629010160843,1.6982222920060102,31,1.6982222920060102,26.872382095256647,15.823830732732805
인플레이션/NNG;크/VV,1,0.22637054041645788,1.6981687857381078,34,1.6981687857381078,15.169204192323033,8.932683440962995
수지/NNG;나쁘/VA,1,0.2263355212949942,1.6980499345039533,104,1.6980499345039533,27.885676612094663,16.42217701933532
흑자/NNG;돌/VV;흑자/NNG,1,0.22633337834639816,1.69804266549987,21,1.69804266549987,32.274500120580065,19.006884088556806
공급/NNG;부작용/NNG,1,0.22627574012360094,1.6978469721651597,36,1.6978469721651597,15.357825295294678,9.04547085047941
미/NNG;물가/NNG;상승/NNG,1,0.22625119557956594,1.6977636649405632,29,1.6977636649405632,15.475712977728644,9.115351740237903
채권/NNG;금리/NNG;상승/NNG;압력/NNG,1,0.22622972968473923,1.6976908138636537,724,1.6976908138636537,16.134996739437085,9.504084376068805
자재/NNG;가격/NNG;상승/NNG,1,0.22622813141580114,1.6976853833118293,24,1.6976853833118293,14.866801269421417,8.757100352963748
억제/NNG;못하/VX,1,0.22613201466094118,1.697359217728604,44,1.697359217728604,14.95127994249361,8.808553773609173
하락/NNG;인플레이션/NNG;우려/NNG;완화/NNG,1,0.2261066700524839,1.6972732325809807,91,1.6972732325809807,16.404727200187423,9.665342553739189
인상/NNG;가능성/NNG;높/VA;강세/NNG,1,0.22596313442261817,1.6967863355947927,66,1.6967863355947927,17.3964006644586,10.252558203423092
정체/NNG;상승/NNG,1,0.22593935193749792,1.6967056600463193,21,1.6967056600463193,13.80863732995493,8.138499007292733
근원/NNG;인플레이션/NNG;상승/NNG,1,0.22586167979460503,1.6964422789300182,417,1.6964422789300182,15.43547993248216,9.098735703650137
원달러/NNG;안정/NNG,1,0.22586021510781087,1.6964373372782446,26,1.6964373372782446,22.781098148397575,13.428788466155462
수지/NNG;최대/NNG;적자/NNG,1,0.22578374627738837,1.6961780928948276,21,1.6961780928948276,31.263376112014498,18.431658941342665
지수/NNG;긴축/NNG,1,0.22574180670565105,1.6960358847357997,28,1.6960358847357997,15.539312497730307,9.162136625517771
인플레이션/NNG;너무/MAG;낮/VA,1,0.22568287826540606,1.6958361506209991,30,1.6958361506209991,15.672807415805014,9.241934965277029
금리/NNG;인상/NNG;강화/NNG,1,0.22564011027419648,1.6956912105047979,149,1.6956912105047979,15.914912373866867,9.385501484747973
수입/NNG;증가율/NNG;높/VA,1,0.22546144435174442,1.6950859063811226,21,1.6950859063811226,25.833619400915147,15.240300980419292
인플레이션/NNG;우려/NNG;해소/NNG,1,0.22541407462815707,1.6949254359385513,48,1.6949254359385513,16.89718327404836,9.969278244202926
통제/NNG;힘들/VA,1,0.2252434806500867,1.6943477684183574,23,1.6943477684183574,15.615575903771887,9.216275545573941
전망/NNG;물가/NNG;안정/NNG,1,0.22518187204009943,1.6941392037438652,105,1.6941392037438652,14.160856836594844,8.358732744806847
물가/NNG;관리/NNG;부담/NNG,1,0.2251463109642281,1.69401884386356,29,1.69401884386356,15.357869790050458,9.065937988637518
안정/NNG;경제/NNG;성장/NNG;인플레이션/NNG;압력/NNG,1,0.22510736709846943,1.6938870390736227,29,1.6938870390736227,15.20258158427936,8.974967771518912
경제/NNG;성장/NNG;아니/VCN,1,0.22505120524272512,1.6936969929425192,41,1.6936969929425192,17.153423602605297,10.127799526173836
부동산/NNG;자산/NNG;거품/NNG,1,0.22502312676006236,1.6936019765225445,66,1.6936019765225445,15.503575716207495,9.154202658667668
외환보유액/NNG;넘/VV,1,0.22501267649995352,1.6935666439064958,135,1.6935666439064958,23.702031420573526,13.995334347103585
gdp/NNG;플러스/NNG,1,0.22500943910502144,1.6935556618575742,99,1.6935556618575742,15.067727571894157,8.897096157658698
수출/NNG;줄/VV;수입/NNG;감소/NNG,1,0.22492043330507452,1.6932545810271784,26,1.6932545810271784,26.347275303200327,15.560138208642725
통화정책/NNG;완화/NNG;아니/VCN,1,0.22489360894210558,1.693163835413561,20,1.693163835413561,21.6316604375097,12.775881450495365
소비자/NNG;물가/NNG;상승/NNG;우려/NNG,1,0.22486916535623314,1.6930811358190632,34,1.6930811358190632,15.34645183597593,9.064215241257038
고용시장/NNG;개선/NNG;물가/NNG;상승/NNG,1,0.2248655949655887,1.6930690574641656,30,1.6930690574641656,14.883240890451395,8.790687435244445
곡물가/NNG;급등/NNG,1,0.2248343413384677,1.6929633570028289,28,1.6929633570028289,15.407689960743934,9.101017985422462
부동산/NNG;가격/NNG;상승/NNG;우려/NNG,1,0.2248021634726219,1.6928545350926116,85,1.6928545350926116,15.098465443932943,8.918938474005946
수출/NNG;물가/NNG;상승/NNG,1,0.22474280970150254,1.6926538391362744,60,1.6926538391362744,16.32878967380493,9.646857081030323
부동산/NNG;투기/NNG;막/VV,1,0.22468543610700056,1.6924598539407898,43,1.6924598539407898,14.748808294869304,8.714421355713462
원자재/NNG;가격/NNG;오르/VV;물가/NNG;상승/NNG,1,0.2245764575403247,1.692091483864856,20,1.692091483864856,15.641760412128452,9.24403943952343
높/VA;기대/NNG;인플레이션/NNG;상승/NNG,1,0.22453837471219584,1.691962775568473,20,1.691962775568473,15.107264781688263,8.92883992475098
수지/NNG;흑자/NNG;낮/VA,1,0.22451636263043998,1.6918884263583196,25,1.6918884263583196,29.453485974748638,17.408645579629244
경제/NNG;저조/NNG,1,0.22448262912468725,1.6917744013902138,21,1.6917744013902138,15.667078412694117,9.260737365348307
금리/NNG;인상/NNG;압력/NNG;높/VV,1,0.22447316967606218,1.6917424418350606,34,1.6917424418350606,16.424514800478843,9.70863790747184
인플레이션/NNG;두려움/NNG,1,0.22423821661184135,1.6909487944318353,34,1.6909487944318353,17.31405947987597,10.239257118187043
수출/NNG;최대/NNG,1,0.2242285498898938,1.6909161691630417,162,1.6909161691630417,23.639636835710636,13.980371863976925
성장/NNG;희생/NNG,1,0.22417736106831346,1.6907432980697965,51,1.6907432980697965,15.494839039713217,9.16451306203762
원자재/NNG;가격/NNG;상승/NNG,1,0.22396616980411926,1.6900304204968855,4694,1.6900304204968855,15.49642117624057,9.16931493557641
원자재/NNG;가격/NNG;상승/NNG;부담/NNG,1,0.2238536372629248,1.6896507194157766,29,1.6896507194157766,15.303895734864971,9.057431550206148
자산/NNG;거품/NNG,1,0.22383537254243918,1.6895891063351312,2059,1.6895891063351312,16.257508836511878,9.622167173991704
당분간/MAG;경제/NNG;성장/NNG,1,0.2238283263987785,1.689565332613148,28,1.689565332613148,15.45368581736929,9.146545279470203
부동산시장/NNG;잡/VV,1,0.22382086422800623,1.6895401562367234,40,1.6895401562367234,14.789996463876246,8.753859095494622
자산/NNG;가격/NNG;과도/NNG;상승/NNG,1,0.22377742227472378,1.6893936208488627,35,1.6893936208488627,15.367827643391283,9.096653055709702
높/VA;금리/NNG;상승/NNG;압력/NNG,1,0.22375679174213195,1.6893240398126794,107,1.6893240398126794,16.283675906253873,9.639166626705606
인플레이션/NNG;기대/NNG;확산/NNG;우려/NNG,1,0.22348500353791145,1.6884076499982872,32,1.6884076499982872,15.442930666692625,9.146446752185879
fed/NNG;인플레이션/NNG;완화/NNG,1,0.2234302080837132,1.6882229744828579,96,1.6882229744828579,15.907775308970766,9.422792811976564
수지/NNG;부진/NNG,1,0.22339299797031303,1.688097613809556,22,1.688097613809556,30.164934123160386,17.86918829598172
점차/MAG;상승/NNG;압력/NNG,1,0.22326612758720946,1.6876701200768456,56,1.6876701200768456,15.113478065154354,8.955232355755747
수출/NNG;증가/NNG;수입/NNG;감소/NNG,1,0.2232083953240897,1.6874756840638072,55,1.6874756840638072,26.036949372676343,15.429525662837241
강하/VA;경고/NNG,1,0.223182594750911,1.6873887525395983,24,1.6873887525395983,15.017657381949421,8.899939245978231
인플레이션/NNG;기대/NNG;잘/MAG;통제/NNG,1,0.22315190848770272,1.6872854082101012,50,1.6872854082101012,15.554001964328165,9.218358606460122
경기/NNG;둔화/NNG;인플레이션/NNG;위험/NNG,1,0.2230897914297567,1.6870762360909444,56,1.6870762360909444,16.676110616979514,9.884621844724132
소극적/VAX;긴축/NNG,1,0.22308423048638595,1.6870575051587553,24,1.6870575051587553,15.304837111638673,9.071911932366797
주택가격/NNG;억제/NNG,1,0.22307751095932674,1.6870348740840606,22,1.6870348740840606,14.258521718842868,8.451823929593765
외환보유액/NNG;최고치/NNG,1,0.22306912188042963,1.6870066659667469,26,1.6870066659667469,27.065481193820215,16.043493923191
둔화/NNG;인플레이션/NNG;낮/VV,1,0.22305981646319786,1.686975309352671,20,1.686975309352671,16.999234446002244,10.076753555169233
인플레이션/NNG;기대/NNG;오르/VV,1,0.2229679446786409,1.6866660091156032,82,1.6866660091156032,15.218975068339399,9.023111265708977
