word,label,polarity,intencity
상승압력/NNG;증가/NNG,1,0.182346004312159,4.818320710478775
달러화/NNG;약세/NNG;보였/VV;의미/NNG,1,0.182346004312159,4.818320710478775
전세가격/NNG;부담/NNG,1,0.182346004312159,4.818320710478775
국고채/NNG;오른/VV;거래/NNG,1,0.1804477060827118,4.780663754561819
실적/NNG;정체/NNG,1,0.1768615856469636,4.709525101495071
수출/NNG;긍정적/VAX;작용/NNG,1,0.1768615856469636,4.709525101495071
채권자금/NNG;증가/NNG,1,0.1768615856469636,4.709525101495071
국고/NNG;지표금리/NNG;상승/NNG;오른/VV,1,0.1768615856469636,4.709525101495071
달러화/NNG;강세/NNG;부추겼/VV,1,0.1768615856469636,4.709525101495071
aa-등급/NNG;회사채/NNG;금리/NNG;오른/VV,1,0.1768615856469636,4.709525101495071
외국인/NNG;국채선물/NNG;매도/NNG;상승/NNG,1,0.1768615856469636,4.709525101495071
업황/NNG;전망/NNG;하락/NNG,1,0.1768615856469636,4.709525101495071
수요/NNG;감소/NNG;전망/NNG;하락/NNG,1,0.1768615856469636,4.709525101495071
달러원/NNG;상승/NNG;분위기/NNG,1,0.1768615856469636,4.709525101495071
소득/NNG;둔화/NNG,1,0.1768615856469636,4.709525101495071
고용창출/NNG;호조/NNG,1,0.17666385158742504,4.70560260783848
수출/NNG;살아나/VV,1,0.17447559831737347,4.662193750553993
기준금리/NNG;전격적/VAX;인상/NNG,1,0.17447559831737347,4.662193750553993
고용자수/NNG;상향/NNG,1,0.17447559831737347,4.662193750553993
통화/NNG;급등/NNG,1,0.17447559831737347,4.662193750553993
지표물/NNG;국고채/NNG;금리/NNG;오른/VV;기록/NNG,1,0.17314067755712093,4.635712636342504
실적/NNG;안/MAG;좋/VA,1,0.17228766668853956,4.618791273736478
높/VA;금리/NNG;상승/NNG,1,0.1619556882054548,4.413833563595345
국고채/NNG;금리/NNG;상승/NNG;확대/NNG,1,0.16053299604661242,4.385611309010759
국채선물/NNG;하락/NNG;거래/NNG;마쳤/VV,1,0.16053299604661242,4.385611309010759
국고/NNG;채권/NNG;금리/NNG;오른/VV,1,0.16053299604661242,4.385611309010759
물가/NNG;긍정적/VAX,1,0.1583065516152,4.341444845330463
안정적/VAX;수익/NNG;얻/VV,1,0.1583065516152,4.341444845330463
국채선물/NNG;저평가/NNG;축소/NNG,1,0.1583065516152,4.341444845330463
주택/NNG;판매/NNG;증가세/NNG,1,0.1583065516152,4.341444845330463
국채선물시장/NNG;하락세/NNG,1,0.1583065516152,4.341444845330463
통화정책/NNG;긴축/NNG;완화/NNG,1,0.15432708829306122,4.26250336365476
금리변동성/NNG;확대/NNG;가능성/NNG;높/VA,1,0.15432708829306122,4.26250336365476
부실채권비율/NNG;낮/VA,1,0.15432708829306122,4.26250336365476
유가/NNG;상승세/NNG;보였/VV,1,0.15432708829306122,4.26250336365476
국고채/NNG;높/VA;거래/NNG,1,0.15432708829306122,4.26250336365476
경제/NNG;부진/NNG;벗어나/VV,1,0.15432708829306122,4.26250336365476
금리/NNG;상승/NNG;통안채/NNG;오른/VV,1,0.15432708829306122,4.26250336365476
투자심리/NNG;위축/NNG;하락/NNG,1,0.15432708829306122,4.26250336365476
신용경색/NNG;충격/NNG,1,0.15432708829306122,4.26250336365476
금리/NNG;하락/NNG;신용스프레드/NNG;축소/NNG,1,0.15432708829306122,4.26250336365476
수출/NNG;늘어났/VV,1,0.15432708829306122,4.26250336365476
수출기업/NNG;채산성/NNG;악화/NNG;우려/NNG,1,0.15432708829306122,4.26250336365476
자산가격/NNG;급등/NNG;초래/NNG,1,0.15432708829306122,4.26250336365476
경기/NNG;부양책/NNG;철회/NNG,1,0.15432708829306122,4.26250336365476
채권/NNG;약세/NNG;보이/VV,1,0.15432708829306122,4.26250336365476
외국인/NNG;자금/NNG;빠져/VV,1,0.15432708829306122,4.26250336365476
내구재/NNG;주문/NNG;증가세/NNG,1,0.15432708829306122,4.26250336365476
물가/NNG;안정/NNG;보일/VV,1,0.15432708829306122,4.26250336365476
안정적/VAX;실적/NNG;유지/NNG,1,0.15432708829306122,4.26250336365476
엔화/NNG;상승/NNG;축소/NNG,1,0.15432708829306122,4.26250336365476
유로화/NNG;기준금리/NNG;인상/NNG,1,0.15432708829306122,4.26250336365476
재무구조/NNG;향상/NNG,1,0.15432708829306122,4.26250336365476
설비/NNG;가동률/NNG;증가/NNG,1,0.15432708829306122,4.26250336365476
통안증권/NNG;금리/NNG;상승/NNG,1,0.14848608279959746,4.14663406400203
매수/NNG;심리/NNG;부담/NNG,1,0.147925314536104,4.135509981679016
국고채/NNG;수익률/NNG;급등/NNG,1,0.147925314536104,4.135509981679016
실업률/NNG;급등/NNG,1,0.14627016400953732,4.102676399764441
기업/NNG;순이익/NNG;증가/NNG,1,0.14543892330049707,4.086186896560393
금융위기/NNG;회복/NNG;과정/NNG,1,0.14517991359907528,4.081048864634111
투자환경/NNG;우호적/VAX,1,0.14517991359907528,4.081048864634111
경제/NNG;비관적/VAX;보/VV,1,0.14517991359907528,4.081048864634111
시장/NNG;변동성/NNG;확대/NNG;전망/NNG,1,0.14517991359907528,4.081048864634111
단기물스프레드/NNG;축소/NNG,1,0.14517991359907528,4.081048864634111
