word,label,polarity,count,pos_count,neg_count,neu_count,pos_score,neg_score
금리/NNG;오른다/VV,1,0.3312337810669952,19,11,8,17,0.5206147953741694,0.26150469434814894
연방기금/NNG;금리/NNG;재할인율/NNG;인하/NNG;키로/XSV,1,0.3312337810669952,19,11,8,0,0.5206147953741694,0.26150469434814894
근원/NNG;소비자물가/NNG;상승/NNG;하/XSV,1,0.3312337810669952,19,11,8,7,0.5206147953741694,0.26150469434814894
듀레이션/NNG;유지/NNG;하/XSV,1,0.3312337810669952,19,11,8,17,0.5206147953741694,0.26150469434814894
국채가격/NNG;반등/NNG;했/XSV,1,0.3312337810669952,19,11,8,10,0.5206147953741694,0.26150469434814894
금리상승/NNG;될/XSV,1,0.3312337810669952,19,11,8,14,0.5206147953741694,0.26150469434814894
유로화/NNG;약세/NNG;나타냈/VV,1,0.3312337810669952,19,11,8,16,0.5206147953741694,0.26150469434814894
글로벌경기/NNG;둔화/NNG;될/XSV,1,0.3312337810669952,19,11,8,9,0.5206147953741694,0.26150469434814894
유가/NNG;급락/NNG;한/XSA,1,0.3312337810669952,19,11,8,13,0.5206147953741694,0.26150469434814894
수요/NNG;부진/NNG;했/XSV,1,0.3312337810669952,19,11,8,12,0.5206147953741694,0.26150469434814894
성장/NNG;기대/NNG;되/XSV,1,0.3312337810669952,19,11,8,25,0.5206147953741694,0.26150469434814894
수출증가/NNG;힘입/VV,1,0.3312337810669952,19,11,8,14,0.5206147953741694,0.26150469434814894
금융시장/NNG;오/VV,1,0.3312337810669952,19,11,8,12,0.5206147953741694,0.26150469434814894
국고채/NNG;금리/NNG;하락/NNG;해/XSV,1,0.3312337810669952,19,11,8,14,0.5206147953741694,0.26150469434814894
기준금리인상/NNG;가능성/NNG;제기/NNG;되/XSV,1,0.3312337810669952,19,11,8,10,0.5206147953741694,0.26150469434814894
인플레이션압력/NNG;강화/NNG;되/XSV,1,0.3312337810669952,19,11,8,7,0.5206147953741694,0.26150469434814894
금리인상/NNG;두/VV,1,0.3312337810669952,19,11,8,31,0.5206147953741694,0.26150469434814894
글로벌경기/NNG;회복/NNG;되/XSV,1,0.3312337810669952,19,11,8,23,0.5206147953741694,0.26150469434814894
금리하락/NNG;견인/NNG;하/XSV,1,0.3312337810669952,19,11,8,16,0.5206147953741694,0.26150469434814894
달러화가치/NNG;하락/NNG;했/XSV,1,0.3312337810669952,19,11,8,8,0.5206147953741694,0.26150469434814894
